Match Id,Match Number,Group Number,Team A,Team B,Innings,Over,Runs,Main Message,Complete Commentary
1415702,2,C,West Indies,Papua New Guinea,1,2.4,•,"Hosein to Vala, no run","goes over the wicket again, gets Vala coming forward and then spins the ball past the inside edge"
1415702,2,C,West Indies,Papua New Guinea,1,2.3,•,"Hosein to Vala, no run","on the stumps, turned into the leg side"
1415702,2,C,West Indies,Papua New Guinea,1,2.2,1,"Hosein to Bau,  1 run","slung down on off, poked through square leg"
1415702,2,C,West Indies,Papua New Guinea,1,2.1,W,"Hosein to Siaka, OUT","Timbeeeeeeerrrrrrrrrrrrr! Hosein slices through him! A wicked delivery from West Indies' left-arm spin doctor, angling back in with the arm - almost an inswinger, really. Beats the inside edge and rattles middle and off. Siaka heads off after a two-ball stay"
1415702,2,C,West Indies,Papua New Guinea,1,1.6,1,"Shepherd to Siaka,  1 run",nurdled wide of short fine leg for a single to get Siaka off the mark
1415702,2,C,West Indies,Papua New Guinea,1,1.6,1w,"Shepherd to Siaka, 1 wide","length ball, but fired down leg"
1415702,2,C,West Indies,Papua New Guinea,1,1.5,W,"Shepherd to Ura, OUT","back of a length, fended behind! Shepherd strikes in the second over for West Indies. Cracking delivery, prancing and swerving off the seam as Ura looked to open the face playing from the crease. Kissed the outside edge for a straightforward take by Pooran"
1415702,2,C,West Indies,Papua New Guinea,1,1.4,•,"Shepherd to Ura, no run","back of a length, zipping through over the top of off as Ura heaves across the line and misses"
1415702,2,C,West Indies,Papua New Guinea,1,1.3,3,"Shepherd to Vala,  3 runs","shortish and Vala connects this time, chopped firmly through the covers for his first runs. Might have been four but the outfield looks heavy after plenty of rain"
1415702,2,C,West Indies,Papua New Guinea,1,1.2,•,"Shepherd to Vala, no run","touch short in the channel, angling across from over the wicket. Vala swipes and misses"
1415702,2,C,West Indies,Papua New Guinea,1,1.1,1,"Shepherd to Ura,  1 run","back of a length, 128kph and rising around middle and leg, Ura swats a pull through backward square leg"
1415702,2,C,West Indies,Papua New Guinea,1,0.6,•,"Hosein to Vala, no run",tossed up and Vala again can't work it into a gap. Just one run off Hosein's opener
1415702,2,C,West Indies,Papua New Guinea,1,0.5,•,"Hosein to Vala, no run","beauty! Hosein gets this to go away from the left-hander, bowled from over the wicket and spinning through to the keeper. Vala done all ends up"
1415702,2,C,West Indies,Papua New Guinea,1,0.4,•,"Hosein to Vala, no run",pushed through and again Vala can't get it away shoveling to leg
1415702,2,C,West Indies,Papua New Guinea,1,0.3,•,"Hosein to Vala, no run","bowled into the pitch, skidding on with Vala looking to pull. Struck on the pads but the appeal is muted... pitched outside leg"
1415702,2,C,West Indies,Papua New Guinea,1,0.2,1,"Hosein to Ura,  1 run","sliding in with the arm towards leg stump, tucked off the pads square"
1415702,2,C,West Indies,Papua New Guinea,1,0.1,•,"Hosein to Ura, no run","round the wicket, tossed up and gripping to spin a long way past the bat, with Ura aiming a biff down the ground"
1415702,2,C,West Indies,Papua New Guinea,2,18.6,1,"Morea to Russell,  1 run","That's all she wrote! Russell takes West Indies over the line as he digs out a yorker towards long on. West Indies start their 2024 T20 World Cup campaign with victory by five wickets! But my days did they have to work for it! Outstanding fight from PNG, who, truth be told, were ahead of the game on a couple of occasions during this chase but just couldn't stay the course. Plenty of ""if only"" moments but they've shown the rest of Group C that they're not just here for the ride..."
1415702,2,C,West Indies,Papua New Guinea,2,18.5,1,"Morea to Chase,  1 run","Wide yorker, ramped out to third to tie the scores..."
1415702,2,C,West Indies,Papua New Guinea,2,18.4,4,"Morea to Chase, FOUR runs",One bouncer four over cover! Start the car. Morea serves up a full toss outside off stump and Chase gets it out of the middle with a lovely lofted cover drive
1415702,2,C,West Indies,Papua New Guinea,2,18.3,4,"Morea to Chase, FOUR runs","Flicked over the shoulder for four! Chase steps across and intercepts a full ball on the sweep, lapping it fine on the leg side"
1415702,2,C,West Indies,Papua New Guinea,2,18.2,1,"Morea to Russell,  1 run","Russell steps across to expose his stumps, Morea goes for the toes - on about off stump - and is picked away for a single through midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,18.1,2,"Morea to Russell,  2 runs","Wide yorker, dug out with a horizontal bat down to third. No real pace on the delivery allows deep cover to run around to third and field"
1415702,2,C,West Indies,Papua New Guinea,2,17.6,4,"Vala to Chase, FOUR runs","Flatter, back of a length - powered down the ground for another boundary! The 18th over goes for 18, as Chase stands tall into that lofted drive. Quality"
1415702,2,C,West Indies,Papua New Guinea,2,17.5,6,"Vala to Chase,  SIX runs","Bang! The ideal release shot for Chase, who presses forward and drives gloriously up and over long off, from low to high"
1415702,2,C,West Indies,Papua New Guinea,2,17.4,1,"Vala to Russell,  1 run",Driven out to that deep fielder on the off side
1415702,2,C,West Indies,Papua New Guinea,2,17.3,2,"Vala to Russell,  2 runs","Length played off the back foot, punched into deep cover. Great running from Russell puts pressure on the fielder who throws down the middle of the pitch"
1415702,2,C,West Indies,Papua New Guinea,2,17.2,1,"Vala to Chase,  1 run",Worked out to deep midwicket
1415702,2,C,West Indies,Papua New Guinea,2,17.1,4,"Vala to Chase, FOUR runs","Back to back boundaries! And how necessary they were... Vala drags another down but doesn't get away with it as Chase flicks it around the corner. In fact, Vala should have got away with it, because the fielder running around from backward square leg got to the ball but didn't get low enough to gather and ends up getting nutmegged"
1415702,2,C,West Indies,Papua New Guinea,2,16.6,6,"Kariko to Russell,  SIX runs",That's one of them! Enough sighters for Russell - winds up and hooooons a full delivery on the strikes high and handsome over square leg
1415702,2,C,West Indies,Papua New Guinea,2,16.5,2,"Kariko to Russell,  2 runs","Driven on the up to midwicket, two made with ease as Siaka has to run about 30 yards to his right from long on to gather"
1415702,2,C,West Indies,Papua New Guinea,2,16.4,•,"Kariko to Russell, no run","Fired into leg stump, Russell gets in a tangle as he tries to sweep around his front pad but can't reach"
1415702,2,C,West Indies,Papua New Guinea,2,16.3,•,"Kariko to Russell, no run","Darted outside off, Russell defends with an open face into backward point"
1415702,2,C,West Indies,Papua New Guinea,2,16.2,1,"Kariko to Chase,  1 run","Shorter, this time Chase waits a little and punches beyond that cover fielder"
1415702,2,C,West Indies,Papua New Guinea,2,16.1,•,"Kariko to Chase, no run","Darted in, just off a length, well-timed drive but straight to cover"
1415702,2,C,West Indies,Papua New Guinea,2,15.6,W,"Vala to Rutherford, OUT","GOT HIM! The good news for Rutherford is this time he doesn't cut into the ground. The bad news is he's cut straight into right thigh of the keeper Doriga, who ends up keeping the ball in the air and completing the catch. PNG - are you really about to do this?!"
1415702,2,C,West Indies,Papua New Guinea,2,15.5,•,"Vala to Rutherford, no run","Darted into a length, Rutherford duffs a cut into the ground once more"
1415702,2,C,West Indies,Papua New Guinea,2,15.4,1,"Vala to Chase,  1 run","Drops short, but gets away with that as Chase can only work to deep midwicket because of the surprising lack of bounce"
1415702,2,C,West Indies,Papua New Guinea,2,15.3,1,"Vala to Rutherford,  1 run","Similar length, driven this time off the back foot out to deep cover"
1415702,2,C,West Indies,Papua New Guinea,2,15.2,•,"Vala to Rutherford, no run","Around the wicket to Rutherford, who cuts a length ball straight into the ground"
1415702,2,C,West Indies,Papua New Guinea,2,15.1,1,"Vala to Chase,  1 run","Full, middle and leg, worked out to long on once more"
1415702,2,C,West Indies,Papua New Guinea,2,14.6,1,"Amini to Chase,  1 run","Flatter, slightly shorter this time, and Chase wrists this one down to long on to keep the strike"
1415702,2,C,West Indies,Papua New Guinea,2,14.5,6,"Amini to Chase,  SIX runs","Flighted wide of off stump, slog-swept into the stands at midwicket! Quality shot from Chase, who finally gets one out of the screws"
1415702,2,C,West Indies,Papua New Guinea,2,14.4,1,"Amini to Rutherford,  1 run",On the up back to the bowler... but just beyond his dive! Rutherford had hard hands into that but it was too far from Amini to be considered a chance
1415702,2,C,West Indies,Papua New Guinea,2,14.3,•,"Amini to Rutherford, no run",Sharper - hint of a googly? - defended back to the bowler
1415702,2,C,West Indies,Papua New Guinea,2,14.2,•,"Amini to Rutherford, no run","Bit of turn off a full length, into middle stump, defended out to cover"
1415702,2,C,West Indies,Papua New Guinea,2,14.1,1,"Amini to Chase,  1 run","Flighted, full, driven full-bloodily down the ground to long off"
1415702,2,C,West Indies,Papua New Guinea,2,13.6,W,"Soper to Powell, OUT",Caught behind?! The umpire's finger is up as Powell attempts a booming drive! He's sent it upstairs for a review... and it's out! Oh my days! Sliver of a spike on UltraEdge off the inside edge
1415702,2,C,West Indies,Papua New Guinea,2,13.5,•,"Soper to Powell, no run","Bit of nibble away from the right-hander off a length, squares up Powell a touch, but adjusts in time to offer more of his bat than simple the edge"
1415702,2,C,West Indies,Papua New Guinea,2,13.4,1,"Soper to Chase,  1 run","Length again, fourth stump line, pushed out to the left of cover"
1415702,2,C,West Indies,Papua New Guinea,2,13.3,1,"Soper to Powell,  1 run","Into a length, angled into the hip, Powell gets on top of the bounce and takes the single on offer at midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,13.2,2,"Soper to Powell,  2 runs","Flatter, fuller, straighter, timed out to midwicket for a swiftly taken two"
1415702,2,C,West Indies,Papua New Guinea,2,13.1,4,"Soper to Powell, FOUR runs","Length, sits up and smoked back at the bowler! Soper ducks, and thank god he does because that could have taken his face down to the mid off boundary along with the ball..."
1415702,2,C,West Indies,Papua New Guinea,2,12.6,•,"Kariko to Chase, no run","Yorker length, outside off, dug out to third by Chase"
1415702,2,C,West Indies,Papua New Guinea,2,12.5,1,"Kariko to Powell,  1 run",Fired down leg but intercepted by Powell who is leaning forward feeling for the ball. He might have done well to leave it alone for a wide rather than the single he picks up to midwicket
1415702,2,C,West Indies,Papua New Guinea,2,12.4,1,"Kariko to Chase,  1 run","Waits for this flighted delivery, then drives inside cover, down to long off"
1415702,2,C,West Indies,Papua New Guinea,2,12.3,•,"Kariko to Chase, no run","Firm drive into the covers, but straight to the fielder"
1415702,2,C,West Indies,Papua New Guinea,2,12.2,•,"Kariko to Chase, no run","Chase gets this finer than the previous shot, but still cut off before it leaves the ring"
1415702,2,C,West Indies,Papua New Guinea,2,12.1,•,"Kariko to Chase, no run","Opens the face into the drive, but can't beat point"
1415702,2,C,West Indies,Papua New Guinea,2,11.6,•,"Vala to Powell, no run",Finishes with a straight arm ball which Powell defends back to the bowler
1415702,2,C,West Indies,Papua New Guinea,2,11.5,1,"Vala to Chase,  1 run","Full, driven on the up and in the air, but bounces a good 15 yards short of long on"
1415702,2,C,West Indies,Papua New Guinea,2,11.4,1,"Vala to Powell,  1 run",Punched out to cover as Vala goes wider and sharper outside off
1415702,2,C,West Indies,Papua New Guinea,2,11.3,4,"Vala to Powell, FOUR runs","Dragged down, slapped to deep backward square leg and beats the fielder diving just in front of the sponge! The fielder got around in time and should have gathered cleanly"
1415702,2,C,West Indies,Papua New Guinea,2,11.2,•,"Vala to Powell, no run","Short of a good length, patted down the ground by Powell who was on the move"
1415702,2,C,West Indies,Papua New Guinea,2,11.1,1,"Vala to Chase,  1 run","Low full toss on about leg stump, worked out into extra cover for a scampered single"
1415702,2,C,West Indies,Papua New Guinea,2,10.6,1,"Amini to Chase,  1 run","Skiddy off a length, punched out to deep cover"
1415702,2,C,West Indies,Papua New Guinea,2,10.5,1,"Amini to Powell,  1 run","Short, but sharp and straight enough to ensure Powell can't cat, and the West Indies captain settles for working it down the ground for a single"
1415702,2,C,West Indies,Papua New Guinea,2,10.4,•,"Amini to Powell, no run","Length, just outside off, cut to backward point"
1415702,2,C,West Indies,Papua New Guinea,2,10.3,1,"Amini to Chase,  1 run","Full, bit of drift into off stump, Chase steps out and drills this to wide long off for a single"
1415702,2,C,West Indies,Papua New Guinea,2,10.2,1,"Amini to Powell,  1 run","Flighted leggie but a full toss, slapped deep into the covers where the boundary rider fields"
1415702,2,C,West Indies,Papua New Guinea,2,10.1,1,"Amini to Chase,  1 run","Starts full, no real turn to start, punched beyond him by Chase for a single"
1415702,2,C,West Indies,Papua New Guinea,2,9.6,•,"Vala to Powell, no run","A second wicket maiden of the innings, as Vala squares Powell up with an arm ball that skews into the covers"
1415702,2,C,West Indies,Papua New Guinea,2,9.5,W,"Vala to King, OUT","The King is gone! That's a gorgeous piece of bowling - flighted, slower too, asking to be heaved to the short side. King obliges, but goes high rather than far and straight into the hands of Siaka, who steadies himself at deep midwicket to take the catch. Now then!"
1415702,2,C,West Indies,Papua New Guinea,2,9.4,•,"Vala to King, no run","Sharp again, bit of turn into leg stump, worked away but straight to midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,9.3,•,"Vala to King, no run","To cover once more, this time along the deck"
1415702,2,C,West Indies,Papua New Guinea,2,9.2,•,"Vala to King, no run",Bit of flight with this offie and almost bunted in the air to cover
1415702,2,C,West Indies,Papua New Guinea,2,9.1,•,"Vala to King, no run","Sharp, good length, pushed to cover"
1415702,2,C,West Indies,Papua New Guinea,2,8.6,•,"Kariko to Chase, no run","Past the outside edge! Held that one bit, extracted a bit of turn off the pitch and had Chase feeling for the ball outside off stump. Tidy over from the 20-year-old"
1415702,2,C,West Indies,Papua New Guinea,2,8.5,1,"Kariko to King,  1 run",Worked out to the leg side for a scampered single
1415702,2,C,West Indies,Papua New Guinea,2,8.4,•,"Kariko to King, no run","Almost cuts onto the stumps! Not as wide as anticipated, or as short, and King gets away with one there"
1415702,2,C,West Indies,Papua New Guinea,2,8.3,•,"Kariko to King, no run",Presses forward and defends a length ball
1415702,2,C,West Indies,Papua New Guinea,2,8.2,1lb,"Kariko to Chase, 1 leg bye","Darted in, skids off the pitch and into the pads of Chase. Impact comfortably outside leg stump, and they get a single as the ball dribbles down to third"
1415702,2,C,West Indies,Papua New Guinea,2,8.1,W,"Kariko to Pooran, OUT","Gone! Big wicket as Kariko bags Pooran, but it has been coming... Pooran was again down the pitch, but the length wasn't there. He carries on with the heave and ends up plopping it to the fielder out at wide long on, who ends up taking the catch a good 10 or 15 yards in front of the boundary"
1415702,2,C,West Indies,Papua New Guinea,2,7.6,•,"Soper to King, no run","Full, on off stump, driven to cover once more"
1415702,2,C,West Indies,Papua New Guinea,2,7.5,1,"Soper to Pooran,  1 run","Into the pads of the left-hander this time, full and tucked away behind square leg"
1415702,2,C,West Indies,Papua New Guinea,2,7.4,1,"Soper to King,  1 run","Onto the pads again, this one punched to midwicket with more force meaning the fielder from cow corner fields and keeps them to one"
1415702,2,C,West Indies,Papua New Guinea,2,7.3,2,"Soper to King,  2 runs","Fuller, into the pads, worked away to a vacant midwicket meaning the keeper has to scurry out from behind the stumps to collect"
1415702,2,C,West Indies,Papua New Guinea,2,7.2,•,"Soper to King, no run","Back of a length this time, driven back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,2,7.1,•,"Soper to King, no run","Just full of a good length, driven out to the man at cover"
1415702,2,C,West Indies,Papua New Guinea,2,6.6,2,"Kariko to Pooran,  2 runs","Deft touch from Pooran, who offers his bat as a ramp to guide down to third as Kariko darts this last delivery in. Good hustle from the fielder chasing from the circle, who clasws the ball back to save two"
1415702,2,C,West Indies,Papua New Guinea,2,6.5,2,"Kariko to Pooran,  2 runs","Shorter, whipped around the corner on the sweep, but kept to two by the fielder at deep backward square leg to runs to his left to field"
1415702,2,C,West Indies,Papua New Guinea,2,6.4,•,"Kariko to Pooran, no run","Full, flighted, guided into point"
1415702,2,C,West Indies,Papua New Guinea,2,6.3,•,"Kariko to Pooran, no run","Skips down, readjusts to a short than expected length, pushes into the leg side"
1415702,2,C,West Indies,Papua New Guinea,2,6.2,•,"Kariko to Pooran, no run","Gets away with that one, dragged down from over the wicket. Pooran tries to help it on its way, but under-edges into the pitch"
1415702,2,C,West Indies,Papua New Guinea,2,6.1,1,"Kariko to King,  1 run","Flat, skids off a length, muscled down the ground to long off"
1415702,2,C,West Indies,Papua New Guinea,2,5.6,•,"Bau to Pooran, no run","Flatter, into the pitch, Pooran tries to slap shot this once more but ends up scuffing into the ground. And that brings the Power Play to an end. A brilliant start followed by an ominous end as Pooran looks to have found his touch"
1415702,2,C,West Indies,Papua New Guinea,2,5.5,1,"Bau to King,  1 run","Bit of turn with this off break, tucked away off the pitch, into midwicket, for a single"
1415702,2,C,West Indies,Papua New Guinea,2,5.4,1,"Bau to Pooran,  1 run","Satisfied with his lot, Pooran punches a single down to long off, where there is now a fielder"
1415702,2,C,West Indies,Papua New Guinea,2,5.3,6,"Bau to Pooran,  SIX runs","Six more! Drops to one knee after a skip to the pitch of the ball, launching it over wide long on"
1415702,2,C,West Indies,Papua New Guinea,2,5.2,4,"Bau to Pooran, FOUR runs","Overcorrection is a full toss and punched down the ground, over the bowler, for consecutive boundaries!"
1415702,2,C,West Indies,Papua New Guinea,2,5.1,6,"Bau to Pooran,  SIX runs","Skips down, launches it into the Pavilion! Gorgeous swing from Pooran, straight and true. He was always charging that delivery, and, thankfully for the batter, it was right in the slot"
1415702,2,C,West Indies,Papua New Guinea,2,4.6,4,"Soper to King, FOUR runs","Edged! But away beyond the keeper for another boundary to King. Throws everything behind a drive to a ball that isn't as full as anticipated. Even if first slip was in, he'd have to be very fine to have any chance of taking that to his left"
1415702,2,C,West Indies,Papua New Guinea,2,4.5,1,"Soper to Pooran,  1 run",Keeps his shape to push down the ground and hand the strike back to King
1415702,2,C,West Indies,Papua New Guinea,2,4.4,2,"Soper to Pooran,  2 runs","Heaved to the leg side by Pooran... but the ball plus and Vala goes to collect. No real timing by Pooran, who is trying to hit himself into form on this deck"
1415702,2,C,West Indies,Papua New Guinea,2,4.3,•,"Soper to Pooran, no run","Better line and length, into the top of off stump from over the wicket. Pooran tries to drop this into point for a run but no dice"
1415702,2,C,West Indies,Papua New Guinea,2,4.2,•,"Soper to Pooran, no run","Short of a length, almost does Pooran with the lack of pace as he the leftie gets a thick outside edge away to third, who is up"
1415702,2,C,West Indies,Papua New Guinea,2,4.1,•,"Soper to Pooran, no run","Starts full, on the pads and deflects out into the leg side"
1415702,2,C,West Indies,Papua New Guinea,2,3.6,4,"Nao to King, FOUR runs","Laced through point! Smart batting from King; knows a correction of sorts is coming, and when Nao is fuller with that same width, just throws his hands through the ball, opening the wrists a touch, and bagging his sixth boundary"
1415702,2,C,West Indies,Papua New Guinea,2,3.5,4,"Nao to King, FOUR runs","There it is! Nao opts for a wider delivery anticipating the charge, which duly comes. This time, King's weight is perfect - head still - and he powers that through the covers"
1415702,2,C,West Indies,Papua New Guinea,2,3.4,•,"Nao to King, no run","Charge... and another miss! Nao nips this one into the right-hander, off a length, and ends up cutting King in half as he skips down the track"
1415702,2,C,West Indies,Papua New Guinea,2,3.3,1,"Nao to Pooran,  1 run","First run off Nao, and it's a tip and run from Pooran, who presses forward and catches cover sleeping to steal that one"
1415702,2,C,West Indies,Papua New Guinea,2,3.2,•,"Nao to Pooran, no run","Length, straightening off the deck, Pooran is down on one knee trying to blaze this one into the sea and misses completely. Ends up having to wear it instead"
1415702,2,C,West Indies,Papua New Guinea,2,3.1,•,"Nao to Pooran, no run","Full, angle into the base of middle and leg, pushed back to the bowler"
1415702,2,C,West Indies,Papua New Guinea,2,2.6,1,"Morea to Pooran,  1 run","Length away, not as much swing, allowing Pooran to open his hands into a push, getting off the mark with a single down to third up in the circle"
1415702,2,C,West Indies,Papua New Guinea,2,2.5,•,"Morea to Pooran, no run","Good length, swing away, left alone by Pooran"
1415702,2,C,West Indies,Papua New Guinea,2,2.4,1lb,"Morea to King, 1 leg bye","Swing again from a full length, kicked around the corner by King whose front foot interrupts his bat flow"
1415702,2,C,West Indies,Papua New Guinea,2,2.3,4,"Morea to King, FOUR runs","Too wide, clubbed through point! Presses forward, rocks back and cuts with ease"
1415702,2,C,West Indies,Papua New Guinea,2,2.2,•,"Morea to King, no run","Straighter, swinging in, off the inside edge and into the front pad. Great comeback from Morea"
1415702,2,C,West Indies,Papua New Guinea,2,2.1,4,"Morea to King, FOUR runs","Driven on the up... and flies through the gap between cover and mid off! Width on offer, from a fuller length, and King is never going to say no to that"
1415702,2,C,West Indies,Papua New Guinea,2,1.6,•,"Nao to Pooran, no run","Swing and a miss! Lovely delivery, arching in a touch, nipping away late, enticing a flourish from Pooran. It's taken a bit of time to completely, but an excellent wicket maiden from Nao"
1415702,2,C,West Indies,Papua New Guinea,2,1.5,•,"Nao to Pooran, no run","A charge first ball... but Pooran accidentally turns the delivery into a yorker. Ends up inside edging the ball onto his boot and to fine leg, who is up in the circle. Thinks about a run but King sends him back"
1415702,2,C,West Indies,Papua New Guinea,2,1.4,•,"Nao to Pooran, no run",Another LBW appeal.... this time Umpire Rashid Riaz shakes his head. No review and wise from PNG as that looks to have pitched outside leg stump before hitting the front pad... Oh no! It did pitch in line! and it was set to be hitting the stumps flush! Oh dear oh dear - what might have been...
1415702,2,C,West Indies,Papua New Guinea,2,1.3,•,"Nao to Pooran, no run","Great line, same again, decent length to ensure Pooran can't come forward, who lets this one go too"
1415702,2,C,West Indies,Papua New Guinea,2,1.2,•,"Nao to Pooran, no run","Full, shaping away late, left alone by the Southpaw"
1415702,2,C,West Indies,Papua New Guinea,2,1.1,W,"Nao to Charles, OUT","Big LBW appeal... Given! Charles reviews straightaway but that looks pretty adjacent... Umpire's Call on impact and Nao starts with a bang! On the money straight away, just getting one to nip in off the straight and hit the right-hander flush on the front pad."
1415702,2,C,West Indies,Papua New Guinea,2,0.6,4,"Morea to King, FOUR runs","Short, not quick enough and powered well in front of square leg!"
1415702,2,C,West Indies,Papua New Guinea,2,0.5,4,"Morea to King, FOUR runs","That's what he wanted to do! King's on the move, Morea's line is straighter and a cautious lofted drive down the ground brings about the first boundary of the chase"
1415702,2,C,West Indies,Papua New Guinea,2,0.4,•,"Morea to King, no run","Swing and a miss! King skips down, aims to go over the bowler's head but misses out completely!"
1415702,2,C,West Indies,Papua New Guinea,2,0.3,•,"Morea to King, no run","Moving into leg stump, met with a full stride and pushed to midwicket"
1415702,2,C,West Indies,Papua New Guinea,2,0.2,•,"Morea to King, no run","Straighter, not as much swing, defended to mid off"
1415702,2,C,West Indies,Papua New Guinea,2,0.1,•,"Morea to King, no run","Nice shape into the right-hander, full enough to allow the swing come into play, pushed out towards extra cover"
1415703,3,B,Namibia,Oman,1,19.4,W,"Wiese to Shakeel, OUT","All over! Short and wide outside off again, Shakeel backs away and slashes it straight to backward point. Wiese finishes with three as Oman are bowled out for 109"
1415703,3,B,Namibia,Oman,1,19.3,4,"Wiese to Shakeel, FOUR runs","Banged short and outside off, Shakeel stays back and hacks it over short third"
1415703,3,B,Namibia,Oman,1,19.2,•,"Wiese to Shakeel, no run","Very full on off, dug out back towards the bowler"
1415703,3,B,Namibia,Oman,1,19.1,4,"Wiese to Shakeel, FOUR runs","Erasmus tries twice and does not succeed on both occasions. Shakeel treats Wiese as a fast offspinner and charges him to hit over covers. The Namibia skipper gives it the chase, slides and pulls the ball back but it still goes on with the momentum and makes contact with the boundary cushions"
1415703,3,B,Namibia,Oman,1,18.6,1,"Trumpelmann to Shakeel,  1 run","Charges down and gets a thick outside edge to deep third. No five-for for Trumpelmann but what a spell, his best in T20Is"
1415703,3,B,Namibia,Oman,1,18.5,•,"Trumpelmann to Shakeel, no run","Full and outside off, Shakeel looks to go over off but is beaten"
1415703,3,B,Namibia,Oman,1,18.4,1,"Trumpelmann to Bilal Khan,  1 run","Full and angling in on the front pad, he gets a thick inside edge and the ball rolls to deep third off his pads"
1415703,3,B,Namibia,Oman,1,18.3,W,"Trumpelmann to Kaleemullah, OUT","Trapped lbw! No need to review this, as the ump gives it straightaway. Length ball in line of the stumps, Kaleemullah gets across but misses his nudge. Hits him low on the front pad, fourth strike for Trumpelmann"
1415703,3,B,Namibia,Oman,1,18.2,1,"Trumpelmann to Shakeel,  1 run","Chaos! Rolls his fingers on the length ball outside off, Shakeel gets a thick outside edge to short third. He is ball-watching even as his partner comes almost to him for a run, is sent back. The short third fielder throws it to Trumpelmann, who has all the time in the world to take aim and hit the stumps at the bowler's end but he misses, eventually conceding a run"
1415703,3,B,Namibia,Oman,1,18.1,1,"Trumpelmann to Kaleemullah,  1 run","Angled in on a length, clipped through square leg"
1415703,3,B,Namibia,Oman,1,17.6,•,"Wiese to Shakeel, no run",Chops the length ball to backward point
1415703,3,B,Namibia,Oman,1,17.5,1,"Wiese to Kaleemullah,  1 run","Length ball on off, gets across and wrists it through midwicket"
1415703,3,B,Namibia,Oman,1,17.4,W,"Wiese to Mehran Khan, OUT","LBW? Nope says the umpire, Wiese wants a review. Goes wide of the crease and angles a length ball in from outside off, Mehran looks to heave it across but completely misses it and is hit on the thigh pad of the back leg. Is height a factor? Not at all, three reds on the Hawk-Eye and Wiese exults as soon as he spots it on the big screen"
1415703,3,B,Namibia,Oman,1,17.3,1,"Wiese to Shakeel,  1 run","LIfts off from a length just outside off, gets Shakeel on his glove and to the off side"
1415703,3,B,Namibia,Oman,1,17.2,W,"Wiese to Khalid Kail, OUT","What a catch, Wiese! The big man's still got it. Goes pace on this time, on a length on off, and the surface helps him. Kail looks to force it back but the ball holds on the surface and he lobs it back. Wiese gets forward and low down in his follow-through and takes it with a tumble"
1415703,3,B,Namibia,Oman,1,17.1,6,"Wiese to Khalid Kail,  SIX runs","Fetch that! That has gone a long, long way. The knuckle ball outside off, 109kph, on a length, Kail clears his front leg and deposits it way over long-on"
1415703,3,B,Namibia,Oman,1,16.6,•,"Lungameni to Mehran Khan, no run","Length ball outside off, once again Mehran is down the wicket but misses it because it bounces lower than he expects"
1415703,3,B,Namibia,Oman,1,16.5,•,"Lungameni to Mehran Khan, no run","Now Lungameni anticipates another charge and bowls a bumper, Mehran charges down and has to duck"
1415703,3,B,Namibia,Oman,1,16.4,4,"Lungameni to Mehran Khan, FOUR runs",Excellent contact this time. Anticipates another length ball and gets his dancing shoes on. Charges down and hits it well over the bowler's head. No chance of long-off coming around. A boundary after 44 balls
1415703,3,B,Namibia,Oman,1,16.3,1,"Lungameni to Khalid Kail,  1 run",Cuts it towards backward point for a quick run
1415703,3,B,Namibia,Oman,1,16.2,1,"Lungameni to Mehran Khan,  1 run","Dropped after a valiant effort. Frylink charges in from long-off, gets down low but fails to hang on. Mehran looked to loft the length ball from Lungameni but hit it almost too well to long-off"
1415703,3,B,Namibia,Oman,1,16.1,•,"Lungameni to Mehran Khan, no run","Length ball outside off, punched towards cover"
1415703,3,B,Namibia,Oman,1,15.6,2,"Erasmus to Khalid Kail,  2 runs",Another length ball punched through midwicket
1415703,3,B,Namibia,Oman,1,15.5,1,"Erasmus to Mehran Khan,  1 run","Slower and on a shortish length on middle and leg, he goes back and works it through midwicket"
1415703,3,B,Namibia,Oman,1,15.4,1,"Erasmus to Khalid Kail,  1 run","Slows it down and lets it spin in from a length, clipped through midwicket"
1415703,3,B,Namibia,Oman,1,15.3,•,"Erasmus to Khalid Kail, no run","Very full on middle, bowled from behind the stumps, gets it off the edge back towards the bowler"
1415703,3,B,Namibia,Oman,1,15.2,1,"Erasmus to Mehran Khan,  1 run","Quicker on leg, flicked through midwicket"
1415703,3,B,Namibia,Oman,1,15.1,W,"Erasmus to Nadeem, OUT","Prolonged appeal and Erasmus gets the decision in his favour. Nadeem wants to review but Oman have none left. Erasmus lands it on a length and spins it in just a touch, beating the batter on the inside edge and rapping him o the front pad. The only question was if it pitched in line. Looks to be the case and a good decision that from umpire Joel Wilson. Three reds, shows the Hawk-Eye"
1415703,3,B,Namibia,Oman,1,14.6,•,"Scholtz to Khalid Kail, no run","Spins away from wide outside off, he cuts it towards backward point where Smit dives and saves runs"
1415703,3,B,Namibia,Oman,1,14.5,1,"Scholtz to Nadeem,  1 run","Length on middle, worked away wide of short fine"
1415703,3,B,Namibia,Oman,1,14.4,2,"Scholtz to Nadeem,  2 runs","Wide outside off, on a length, slapped away from short cover for two"
1415703,3,B,Namibia,Oman,1,14.3,•,"Scholtz to Nadeem, no run","On middle and leg, defended with a full face"
